0572	7238
0572	8601
0572	8607
0573	4746
0573	4751
0573	5972
0573	5978
0573	7835
0573	7872
0573	8105
0573	8139
0573	8140
0573	8934
0574	40
0574	58
0574	858
0574	2594
0574	2666
0574	3236
0574	3353
0574	3523
0574	3655
0574	3850
0574	3921
0574	4008
0574	4260
0574	4766
0574	4835
0574	5503
0574	5890
0574	6751
0574	6891
0574	8456
0574	9494
0575	306
0575	1089
0575	2817
0575	5678
0575	5834
0575	6225
0575	8197
0575	8200
0575	9476
0575	9637
0575	9649
0575	9651
0575	9656
0576	99
0576	111
0576	116
0576	296
0576	902
0576	946
0576	1153
0576	1162
0576	1196
0576	1683
0576	1694
0576	1716
0576	2426
0576	4547
0576	4842
0576	5866
0576	5959
0576	6220
0576	6226
0576	6228
0577	1257
0577	1323
0577	3288
0577	3291
0577	3824
0577	5172
0577	5588
0577	5878
0578	1724
0578	2320
0578	2351
0578	2388
0578	2755
0578	2866
0578	2932
0578	3092
0578	3094
0578	3183
0578	3190
0578	4833
0578	4863
0579	2897
0579	5753
0579	5866
0579	5959
0579	6566
0579	6848
0579	8443
0579	9163
0580	2596
0580	2819
0580	2907
0580	2913
0580	2917
0580	2943
0580	2991
0580	2994
0580	3970
0580	4376
0580	4474
0580	4553
0580	4562
0580	4764
0580	4765
0580	6853
0582	1772
0582	1787
0582	1792
0582	6573
0582	6588
0582	6597
0582	6895
0582	8419
0583	1988
0583	2562
0583	4877
0583	4879
0583	4885
0583	5076
0583	5150
0583	5155
0583	5156
0583	5163
0583	5173
0583	5205
0583	5273
0583	5293
0583	5730
0583	7184
0583	7240
0583	8063
0583	8725
0583	8755
0585	360
0585	2184
0585	2466
0585	2849
0585	3311
0585	7774
0585	7800
0585	7917
0586	2133
0586	4254
0586	5492
0586	5734
0586	5909
0586	6738
0586	6758
0586	6774
0587	3099
0587	3146
0587	3149
0587	3487
0587	3864
0587	4726
0587	4727
0587	4829
0587	5063
0587	5855
0587	8254
0587	8276
0587	8822
0587	9023
0587	9055
0587	9057
0587	9403
0587	9428
0587	9434
0587	9739
0588	1628
0588	1629
0588	8552
0588	8554
0588	8587
0588	8588
0588	8593
0588	8612
0588	8629
0588	8630
0588	8631
0588	8633
0588	8636
0588	8637
0588	8641
0588	8666
0588	8670
0588	8672
0588	8682
0588	8694
0588	8695
0588	8704
0588	9190
0588	9220
0588	9304
0589	1523
0589	1531
0589	1848
0589	3468
0589	5184
0589	7162
0589	7285
0589	7309
0589	7924
0589	7952
0590	688
0590	830
0590	831
0590	859
0590	1122
0590	1419
0590	1453
0590	1517
0590	2657
0590	2876
0590	2886
0590	2891
0590	2892
0590	3085
0590	3089
0590	4973
0590	5044
0590	5068
0590	5072
0590	5087
0590	5099
0590	5792
0590	5796
0590	5814
0590	5871
0590	5875
0590	5928
0590	5941
0590	6431
0590	6447
0590	6456
0590	6470
0590	6514
0590	6561
0590	6562
0590	6563
0590	6593
0590	6646
0590	6988
0590	7132
0590	7155
0590	7156
0591	1776
0591	2316
0591	2436
0591	3030
0591	3380
0591	3445
0591	3551
0591	3642
0591	3759
0591	3861
0591	4632
0591	4644
0591	4647
0591	4681
0591	5043
0591	5044
0591	5045
0591	5090
0591	5093
0591	5103
0591	5107
0591	5110
0591	5122
0591	5123
0591	5124
0591	5126
0591	5141
0591	5174
0591	8707
0591	8801
0591	8841
0591	8845
0591	8873
0592	882
0592	893
0592	942
0592	1025
0592	1035
0592	1143
0592	1163
0592	1442
0592	1455
0592	2067
0592	2255
0592	2258
0592	2261
0592	2300
0592	2303
0592	2383
0592	2416
0592	2456
0592	2811
0592	2818
0592	2821
0592	3198
0592	3204
0592	3208
0592	3225
0592	3310
0592	3333
0592	3338
0592	3401
0592	3404
0592	3446
0592	3454
0592	3655
0592	3972
0592	4073
0592	4180
0592	5417
0592	6042
0592	6451
0592	6759
0592	6761
0592	6815
0592	6922
0592	6999
0592	7030
0592	7180
0592	7212
0592	7216
0592	7226
0592	7276
0592	7284
0592	7292
0592	7366
0592	7372
0592	7387
0592	7938
0592	8037
0592	8158
0592	8159
0592	8356
0592	8359
0592	8387
0592	8718
0592	8721
0592	8732
0592	8740
0592	8743
0592	8746
0593	137
0593	161
0593	164
0593	230
0593	295
0593	302
0593	306
0593	307
0593	899
0593	923
0593	1081
0593	1145
0593	1165
0593	2571
0593	2572
0593	2644
0593	2686
0593	6683
0593	8360
0593	9079
0593	9092
0593	9094
0593	9299
0594	261
0594	282
0594	442
0594	729
0594	760
0594	799
0594	801
0594	804
0594	1114
0594	3735
0594	5750
0594	7564
0594	7591
0594	7593
0594	7621
0594	8269
0594	8358
0594	8408
0594	8881
0594	8924
0594	8948
0595	3079
0595	3215
0595	3494
0595	3691
0595	3695
0595	3708
0595	3785
0595	3840
0595	3842
0595	3921
0595	3945
0595	4517
0595	4522
0595	4774
0595	4933
0595	4946
0595	5001
0595	5281
0595	5283
0595	5495
0595	6698
0595	7494
0595	7829
0595	8097
0595	8128
0595	8413
0595	9110
0596	2073
0596	2120
0596	2189
0596	2262
0596	2705
0596	2828
0596	3691
0596	3707
0596	3969
0596	4065
0596	4067
0596	7579
0597	134
0597	6699
0598	983
0598	3068
0598	3095
0598	5322
0598	8822
0598	9068
0598	9188
0598	9389
0598	9400
0598	9401
0598	9404
0599	106
0599	571
0599	7247
0599	7607
0599	8137
0599	8317
0600	2177
0600	2210
0600	3898
0600	4084
0600	4102
0600	4228
0600	4247
0600	4345
0600	4622
0600	6639
0600	7866
0600	8812
0600	8829
0600	8867
0600	8876
0600	8886
0600	9264
0600	9357
0600	9370
0600	9645
0601	4286
0601	4315
0601	4343
0601	4408
0601	4425
0601	4477
0601	4505
0601	4507
0601	4813
0601	4900
0601	5088
0601	9705
0602	4484
0602	9550
0603	274
0603	320
0603	345
0603	346
0603	2205
0603	2326
0603	2337
0603	2554
0603	3137
0603	3713
0603	3773
0603	6304
0603	8382
0604	4635
0604	6154
0604	6782
0605	2382
0605	2462
0605	2517
0605	2624
0605	2627
0605	3460
0605	3467
0605	4082
0605	4650
0605	4903
0605	5175
0605	7982
0605	8018
0605	8123
0605	8124
0605	8130
0605	8492
0605	8730
0606	1604
0606	2658
0606	2861
0606	2868
0606	4757
0606	4761
0606	4866
0606	4950
0606	5716
0606	6003
0606	6692
0606	6905
0606	7101
0606	7275
0606	7324
0606	7339
0606	7668
0606	7932
0606	8544
0606	8961
0606	9198
0606	9299
0606	9540
0606	9552
0606	9557
0606	9559
0607	322
0607	3413
0607	3780
0607	4012
0607	4128
0607	4142
0607	4181
0607	5154
0607	5167
0607	5470
0607	5493
0607	5494
0607	5495
0607	5937
0607	7203
0607	7206
0607	7252
0607	7850
0608	711
0608	1582
0608	1598
0608	1892
0609	193
0609	241
0609	314
0609	602
0609	698
0609	1780
0609	1781
0609	1833
0609	1834
0609	1858
0609	1859
0609	1942
0609	2026
0609	2104
0609	9334
0610	272
0610	274
0610	300
0610	301
0610	1554
0610	1648
0610	1654
0610	1688
0610	1694
0610	1695
0610	1700
0610	1816
0610	1948
0610	2865
0610	2943
0610	3036
0610	3587
0610	3608
0610	3861
0610	3909
0610	4043
0610	4083
0610	4611
0610	4626
0610	5015
0610	5016
0610	5023
0610	5096
0611	1784
0611	4427
0611	4511
0611	5014
0611	5074
0611	5086
0611	5091
0611	5465
0611	5697
0611	5817
0611	6112
0611	6121
0611	7206
0613	418
0613	419
0613	2588
0613	2600
0613	2602
0613	2729
0613	3614
0613	3618
0613	6027
0613	6058
0613	6174
0613	6198
0613	6199
0613	6212
0613	6346
0613	6398
0613	6506
0613	6593
0613	6604
0613	6606
0613	7171
0613	7173
0613	7177
0613	7360
0613	7401
0613	7794
0613	7843
0613	8163
0613	9735
0613	9753
0613	9779
0614	2227
0614	2238
0614	2278
0614	2281
0614	2282
0614	2473
0614	2856
0615	2619
0615	4721
0615	5138
0615	5190
0615	6615
0615	6752
0615	6832
0615	6933
0615	7378
0615	7488
0615	7519
0615	7585
0615	7751
0615	7859
0615	7889
0615	7892
0615	7912
0615	7949
0615	7973
0615	7980
0615	8048
0615	8052
0615	8067
0615	8079
0615	9685
0616	265
0616	301
0616	330
0616	2940
0616	2945
0616	3406
0616	3931
0616	3968
0616	4051
0616	4169
0616	5311
0616	5482
0616	8897
0617	1411
0617	9185
0618	495
0618	498
0618	3575
0618	3586
0618	3659
0618	3743
0618	7682
0619	7582
0619	7607
0619	7613
0620	2432
0620	2733
0621	5779
0621	8290
0621	8490
0621	8642
0621	9330
0621	9491
0621	9745
0622	28
0622	62
0622	161
0622	313
0622	381
0622	473
0622	2538
0622	2650
0622	3471
0622	3481
0622	3517
0622	3859
0622	4090
0624	4488
0624	6383
0624	6393
0624	8911
0625	1140
0625	1142
0625	1144
0625	1182
0625	1194
0625	1438
0625	2111
0625	2299
0625	3039
0625	3284
0625	7085
0626	3823
0626	3837
0626	4003
0626	6676
0626	6884
0626	6889
0626	7404
0626	8385
0626	8472
0626	8478
0626	8523
0626	8599
0626	8759
0626	9205
0626	9275
0626	9308
0626	9312
0626	9317
0626	9329
0626	9476
0626	9495
0626	9595
0627	7
0627	131
0627	539
0627	560
0627	1447
0627	1456
0627	1555
0627	2100
0627	3126
0627	3138
0627	4096
0627	4307
0627	4620
0627	4950
0627	5070
0627	5174
0627	5178
0627	6110
0627	6115
0627	6202
0627	6505
0627	6553
0627	7246
0627	7251
0628	1612
0628	1617
0628	1650
0628	1755
0628	2393
0628	2499
0629	8733
0630	890
0630	1850
0630	1890
0630	2320
0630	2751
0630	3182
0630	3199
0630	3919
0630	4112
0630	4144
0630	5574
0630	5645
0630	5658
0630	6741
0630	7301
0630	7849
0630	8599
0630	8608
0630	8802
0630	8810
0630	9014
0630	9554
0631	85
0631	179
0631	255
0631	801
0631	829
0632	2938
0632	3266
0632	4156
0632	4303
0632	4368
0632	4767
0632	4789
0632	5610
0632	5622
0632	6616
0632	6923
0632	6930
0632	8046
0632	8052
0632	8084
0632	8564
0633	850
0633	1201
0633	2257
0633	2261
0633	2268
0633	2597
0633	2601
0633	2620
0633	2713
0633	2719
0633	3185
0633	3443
0633	3451
0633	3461
0633	3596
0633	3602
0633	3607
0633	3619
0633	3712
0633	3780
0633	3826
0633	3854
0633	3862
0633	3924
0633	4032
0633	4101
0633	5541
0633	5543
0633	5568
0633	5607
0633	6095
0633	6108
0633	6540
0633	6569
0633	6577
0633	6626
0633	6934
0633	6971
0633	7487
0633	7673
0633	7949
0633	7991
0633	8009
0633	8019
0633	8021
0633	8029
0633	8037
0633	8106
0633	8113
0633	8354
0633	8499
0633	8521
0633	8593
0633	8817
0633	8821
0633	8843
0633	8844
0633	9140
0633	9158
0633	9163
0633	9194
0634	111
0634	333
0634	2861
0634	2987
0634	3219
0634	5183
0634	5549
0634	5550
0634	5846
0634	7518
0634	8879
0635	1769
0635	2491
0635	2494
0635	2496
0635	2499
0635	2533
0635	2674
0635	2705
0635	8100
0636	4563
0636	4580
0636	5787
0636	5984
0636	9396
0636	9455
0636	9807
0637	5427
0637	5457
0637	5489
0637	5557
0637	5559
0637	5925
0637	6149
0637	6180
0637	6641
0637	7490
0637	8033
0637	8459
0637	9166
0637	9521
0638	1562
0638	4939
0638	4947
0638	5017
0638	5051
0638	5161
0638	5854
0638	8013
0638	8607
0638	8677
0638	9483
0639	233
0639	417
0639	654
0639	1642
0639	1643
0639	1692
0639	2513
0639	2583
0639	2586
0639	4017
0639	4096
0639	5006
0639	6666
0639	6995
0639	7596
0639	7898
0639	8609
0640	2369
0640	3221
0640	5747
0640	5750
0640	5970
0640	5979
0640	5993
0640	5994
0640	6007
0640	6224
0640	6226
0640	6865
0640	7358
0640	7410
0640	7433
0640	7435
0640	9506
0641	609
0641	2403
0641	4216
0641	5294
0642	2175
0642	5998
0642	6033
0642	6870
0642	9167
0643	1114
0643	4444
0643	4528
0643	4533
0643	4554
0643	4560
0643	6718
0644	4561
0644	4620
0644	5644
0646	7405
0647	5429
0647	5708
0647	6833
0647	6838
0647	6935
0647	7508
0647	7542
0647	9160
0648	641
0648	4437
0648	4478
0648	4493
0648	8759
0648	8846
0649	2924
0649	3516
0649	3548
0649	3639
0649	4045
0649	7255
0649	8381
0650	3755
0650	3851
0650	4201
0650	6239
0650	6999
0651	1518
0651	2381
0652	56
0652	4894
0652	5384
0652	5847
0652	8112
0653	93
0653	2930
0653	2947
0653	2987
0653	3167
0653	3894
0653	7791
0653	8237
0653	8857
0653	9036
0653	9129
0653	9157
0653	9199
0653	9480
0654	8853
0654	8854
0654	8855
0654	8913
0654	8996
0654	9017
0654	9115
0655	3276
0655	3288
0655	3356
0655	5102
0655	5105
0655	5169
0655	5240
0655	5245
0655	5617
0655	6006
0655	6481
0655	6536
0655	8536
0655	8990
0656	390
0656	405
0656	649
0656	732
0656	759
0656	790
0656	812
0656	813
0656	890
0656	1497
0656	1746
0656	1757
0656	1789
0656	3313
0656	3725
0656	3748
0656	4360
0656	4538
0656	8312
0656	8506
0656	9359
0656	9385
0656	9499
0657	2211
0657	7235
0657	7309
0657	8194
0657	8760
0657	8892
0657	8897
0657	8985
0658	471
0658	9410
0658	9437
0658	9630
0658	9732
0659	11
0659	498
0659	2315
0659	2379
0659	2565
0659	2637
0659	2740
0659	2750
0659	3122
0659	3394
0659	3458
0659	3504
0659	3927
0660	1472
0660	2594
0660	2595
0660	2656
0660	2663
0660	3189
0660	3240
0660	9220
0661	7438
0661	7500
0661	7502
0661	8202
0661	8594
0661	8673
0662	113
0662	2619
0662	2841
0662	6213
0662	7843
0662	8720
0662	8762
0662	8868
0663	2152
0663	3176
0663	3177
0663	3218
0663	3318
0663	3344
0663	3414
0663	3422
0663	3440
0663	3470
0663	3490
0663	3901
0663	3932
0663	3973
0663	4347
0663	4362
0663	4364
0663	4751
0663	4796
0663	4883
0663	5648
0663	7589
0663	7780
0663	8058
0663	9598
0664	6
0664	309
0664	310
0664	315
0664	316
0664	318
0664	367
0664	2922
0664	2925
0664	4455
0664	4456
0664	8211
0665	1282
0665	1314
0665	5109
0666	1440
0666	1480
0666	1904
0666	3284
0666	4150
0666	4151
0666	4195
0666	6647
0666	7024
0666	7348
0666	7666
0666	7674
0666	7704
0666	7713
0666	7821
0666	7833
0666	8088
0666	8406
0666	9163
0666	9532
0666	9590
0666	9592
0666	9744
0667	34
0667	41
0667	505
0667	1354
0667	1737
0667	1848
0667	2022
0667	3155
0667	3168
0667	3384
0667	3387
0667	3502
0667	3577
0667	8066
0667	8126
0667	8145
0667	8154
0667	8167
0667	8169
0667	8170
0667	8525
0667	8681
0667	8687
0667	8689
0667	8749
0667	8855
0667	8859
0667	8977
0668	513
0668	521
0668	1443
0668	4023
0668	4529
0668	4631
0668	4639
0668	5950
0668	5953
0668	6051
0668	7087
0668	7524
0668	8057
0669	378
0669	652
0669	769
0669	835
0669	840
0669	1046
0669	2129
0669	2154
0669	2176
0669	2205
0669	3575
0669	5872
0669	5873
0669	5874
0669	5999
0670	1164
0670	1595
0670	2336
0670	2363
0670	2423
0670	2824
0670	3149
0670	3154
0670	3458
0670	3460
0670	4810
0671	4783
0671	4922
0672	1107
0672	1265
0672	1411
0672	1588
0672	1606
0672	1724
0672	1810
0672	2098
0672	2277
0672	2312
0672	2338
0672	2359
0672	2362
0672	2364
0672	2444
0672	2617
0672	4321
0672	4341
0672	4432
0673	3943
0673	9308
0673	9428
0673	9503
0673	9579
0673	9583
0674	937
0674	1560
0674	1655
0674	1899
0674	1907
0674	1958
0674	2955
0674	2966
0674	3110
0674	7886
0674	8126
0675	1971
0676	189
0676	215
0676	8231
0676	8487
0676	8585
0677	1806
0677	2318
0678	1135
0679	2237
0679	2295
0679	2597
0679	3367
0680	3724
0681	5693
0681	5819
0681	6294
0681	6299
0681	6729
0681	6730
0681	8272
0681	8434
0681	9445
0681	9451
0682	552
0684	2969
0684	3087
0684	3105
0684	3111
0684	3174
0684	3223
0684	3230
0684	3235
0684	3243
0684	3253
0684	3307
0684	3363
0684	3430
0684	3449
0684	3487
0684	4430
0684	4460
0684	4640
0684	4652
0684	4699
0684	4700
0684	9250
0684	9268
0685	2076
0685	5952
0685	5957
0685	8508
0685	8549
0685	8728
0685	8789
0686	1025
0686	1037
0686	1404
0686	6245
0686	6446
0686	6513
0686	6979
0686	7213
0686	7426
0686	7735
0686	7869
0686	8021
0686	8367
0686	8405
0686	9150
0686	9158
0687	1630
0687	1639
0687	1703
0687	2670
0687	2671
0687	2672
0687	2673
0687	2675
0687	2676
0687	2735
0687	2982
0687	3088
0687	3120
0687	3121
0687	3166
0687	3176
0687	3182
0687	3204
0687	3206
0687	3207
0687	3208
0687	3225
0687	3386
0687	3489
0687	4221
0687	4223
0687	4231
0687	4235
0687	9352
0688	1021
0688	2489
0688	2976
0688	3014
0689	1169
0689	1504
0689	1578
0689	1584
0689	1601
0689	4684
0689	4997
0689	5211
0689	5795
0689	8498
0690	4495
0690	4730
0690	7202
0690	7287
0690	7410
0690	8976
0690	9037
0690	9261
0690	9276
0690	9286
0691	147
0691	549
0691	3515
0691	3519
0691	3568
0691	3572
0691	3603
0691	3793
0691	4732
0691	6714
0691	6762
0691	7531
0691	7639
0691	7644
0691	7665
0691	7676
0691	7844
0691	7866
0691	8508
0692	879
0692	1674
0692	2668
0692	2716
0692	3840
0692	3931
0692	3959
0692	3961
0692	3984
0692	4011
0692	4243
0692	4256
0692	4775
0692	5417
0692	5547
0692	5563
0692	5587
0692	6540
0692	6715
0692	6727
0692	6896
0692	7978
0692	9810
0693	816
0693	1278
0693	5406
0693	5764
0693	5796
0693	6178
0693	6284
0693	6325
0693	9526
0694	113
0694	1803
0694	2500
0694	2529
0694	2531
0694	2533
0694	2677
0694	2879
0694	2986
0694	3089
0694	3148
0694	3155
0694	3207
0694	3256
0694	3474
0694	5112
0694	5742
0694	6064
0694	7663
0695	5955
0695	5975
0695	5980
0695	7211
0695	7250
0695	7305
0695	7875
0695	8803
0695	9099
0696	22
0696	43
0696	354
0696	1936
0696	2192
0696	2440
0696	2569
0696	2574
0696	3375
0696	7438
0696	7439
0696	7601
0696	8819
0697	193
0697	201
0697	228
0697	2670
0697	3365
0697	3624
0697	4831
0697	5856
0697	6792
0697	6795
0697	6801
0697	6812
0697	8115
0697	8205
0697	8452
0697	8479
0697	8507
0697	8689
0697	8691
0697	9252
0698	309
0698	568
0698	773
0698	776
0698	2903
0698	3050
0698	3496
0698	3561
0698	3601
0698	3603
0698	4324
0698	6666
0699	1326
0699	1680
0699	1819
0699	1904
0699	2283
0699	3070
0699	3125
0699	7553
0699	9226
0700	344
0700	3554
0700	6440
0700	6445
0700	6484
0700	6631
0700	7420
0700	8458
0700	9443
0700	9598
0700	9617
0701	2676
0701	2802
0701	4722
0701	5441
0701	5624
0702	573
0702	1432
0702	2395
0702	3331
0702	6197
0702	6765
0702	6876
0702	6927
0702	7421
0702	7514
0702	7516
0702	8802
0702	8803
0702	8808
0703	373
0703	479
0703	1015
0703	1332
0703	2116
0703	2305
0703	2333
0703	2420
0703	2440
0703	2442
0703	2505
0703	2516
0703	2518
0703	3575
0703	4593
0703	4618
0703	4639
0703	5328
0703	5340
0703	5450
0703	6892
0703	6897
0703	6941
0703	7456
0703	7458
0703	7498
0703	7501
0703	7528
0703	7545
0703	7655
0703	7658
0703	7697
0703	7714
0703	7774
0703	7791
0703	7829
0703	8207
0703	8309
0703	8654
0703	8655
0703	8657
0703	8663
0703	8671
0703	8674
0703	9070
0703	9074
0703	9546
0704	197
0704	302
0704	522
0704	746
0704	748
0704	855
0704	2187
0704	3270
0704	3291
0704	3294
0704	3347
0704	3487
0704	3523
0704	3525
0704	3588
0704	3615
0704	4173
0704	4588
0704	4628
0704	4725
0704	4736
0704	5097
0704	6113
0704	6186
0704	6387
0704	6441
0704	6979
0704	7145
0704	8813
0705	824
0705	980
0705	1286
0705	1503
0705	1851
0705	1997
0705	2041
0705	2172
0705	2192
0705	2237
0705	2535
0705	4975
0705	5700
0705	7444
0705	7450
0705	7476
0705	8232
0705	8730
0705	8807
0706	872
0706	887
0706	896
0706	1821
0707	717
0707	734
0707	743
0707	765
0707	4556
0707	4557
0707	4602
0707	5341
0707	5918
0707	6435
0707	6547
0707	6729
0707	6731
0707	7443
0707	7886
0707	8149
0707	8169
0708	512
0708	516
0708	856
0708	4645
0708	4698
0708	4700
0708	4759
0708	4882
0708	5078
0708	5082
0708	5195
0708	5670
0708	5679
0708	5680
0708	5747
0708	5759
0708	5819
0708	5837
0708	5992
0708	6111
0708	6129
0708	8101
0708	8105
0708	8432
0708	8443
0709	256
0709	263
0709	493
0709	1402
0709	1417
0709	1902
0709	1909
0709	1937
0709	1953
0709	2442
0709	3111
0709	3812
0709	3894
0709	3898
0709	6980
0709	8165
0709	8338
0709	8344
0709	8374
0709	8779
0710	1
0710	41
0710	399
0710	475
0710	1515
0710	1862
0710	2047
0710	2060
0711	289
0711	2663
0711	6818
0711	6830
0711	6875
0711	6884
0711	6888
0711	7103
0711	7115
0711	7181
0711	7485
0711	7693
0712	3088
0712	3942
0712	4698
0712	4744
0712	4787
0712	4828
0712	4829
0712	5049
0712	5737
0712	6214
0712	6595
0712	6606
0712	6619
0712	6636
0713	4724
0713	4727
0713	6150
0713	6383
0713	6436
0713	6438
0713	8851
0713	8855
0714	2284
0714	2288
0714	2512
0714	2522
0715	3487
0715	3823
0715	4024
0715	4192
0715	4198
0715	4212
0715	5971
0715	5973
0715	6332
0715	6341
0715	6372
0715	8109
0715	8112
0715	8139
0715	8141
0715	8915
0715	9063
0715	9178
0715	9449
0715	9481
0715	9555
0716	257
0716	4738
0716	4765
0716	5082
0716	5094
0716	5098
0716	5213
0716	5641
0716	5929
0716	5943
0716	5982
0716	6115
0716	6137
0716	6349
0716	7000
0716	7868
0716	7870
0716	7992
0716	8445
0716	8485
0716	8947
0716	8975
0716	9681
0716	9750
0716	9757
0716	9845
0717	107
0717	453
0717	672
0717	1520
0717	1868
0717	2497
0717	4229
0717	5785
0717	5786
0717	7331
0717	7334
0719	3977
0719	7423
0719	7681
0719	7728
0719	8048
0719	9066
0719	9233
0719	9383
0719	9388
0719	9416
0720	1707
0720	2542
0720	3678
0720	5007
0720	5042
0720	5237
0720	5258
0720	5301
0720	5304
0720	5342
0720	5807
0720	5808
0720	8269
0720	8274
0720	8451
0720	8456
0720	8900
0721	3988
0721	5483
0721	5488
0721	5857
0721	7498
0722	1634
0722	4167
0722	4170
0722	4649
0722	6409
0722	6627
0722	6637
0722	7161
0722	7991
0722	8010
0722	8397
0722	8481
0722	8530
0722	8556
0723	244
0723	263
0723	268
0723	2725
0723	2730
0723	2756
0723	2798
0723	2816
0723	2839
0723	3888
0723	3893
0723	3906
0723	5955
0723	6064
0723	6571
0723	6603
0723	6976
0723	7181
0724	3315
0724	3745
0724	3923
0724	5514
0724	5893
0724	7925
0724	7953
0724	8099
0724	8276
0724	8865
0724	8976
0724	9217
0725	2605
0725	2656
0725	8511
0726	283
0726	774
0726	907
0726	919
0726	1048
0726	2297
0726	2539
0726	5773
0726	7706
0726	8528
0727	2634
0727	2650
0727	2874
0727	2958
0727	3369
0727	3479
0727	3480
0727	5552
0727	6855
0727	7380
0727	9019
0727	9157
0727	9178
0727	9187
0727	9194
0727	9259
0727	9262
0727	9302
0727	9608
0728	1479
0728	1512
0728	2569
0728	3301
0728	7757
0728	7807
0728	7998
0728	9623
0729	1764
0729	2249
0729	2852
0729	3854
0729	3959
0729	4125
0729	4128
0729	4193
0729	4625
0729	4678
0729	5303
0729	8807
0729	8810
0729	8812
0729	8912
0729	9006
0730	504
0730	1107
0730	1218
0730	1688
0730	1693
0730	1852
0730	2235
0730	2237
0730	2242
0730	2262
0730	2998
0730	3024
0730	3201
0730	3291
0730	3293
0730	3426
0730	4965
0730	5172
0730	5932
0730	5935
0730	6011
0730	6056
0730	6503
0730	6676
0730	7196
0730	7205
0730	8903
0731	4116
0731	4539
0731	4901
0731	4917
0731	4926
0731	5169
0731	5301
0731	5836
0731	5840
0731	6384
0731	7343
0731	8593
0731	8815
0731	8933
0731	8962
0731	9023
0731	9024
0731	9059
0731	9109
0731	9134
0732	40
0732	42
0732	70
0732	130
0732	152
0732	366
0732	410
0732	7698
0732	7704
0733	269
0733	371
0733	4867
0733	4925
0733	5193
0733	7470
0733	8289
0733	9173
0733	9584
0734	435
0734	632
0734	1839
0734	2411
0734	5128
0734	5130
0734	5131
0734	5165
0734	5441
0734	5446
0734	5457
0734	5690
0734	5789
0734	6254
0735	169
0735	219
0735	224
0735	320
0735	1845
0735	3567
0735	5414
0735	6925
0735	7077
0735	7097
0736	2008
0736	2067
0739	3984
0740	82
0740	687
0740	2765
0740	3541
0740	3609
0740	7229
0740	7276
0740	7435
0740	7440
0740	7441
0740	7444
0740	7747
0741	3836
0741	3882
0741	4829
0741	6362
0741	6380
0741	6422
0741	7049
0741	8413
0741	8642
0741	9276
0741	9290
0741	9313
0741	9724
0742	1337
